Date,Open,High,Low,Close,Adjusted_close,Volume
7/12/2012,69.5,71.866,69.25,71.58,70.5666,1440829
7/13/2012,71.75,72.5099,71.34,71.6,70.586,1339714
7/16/2012,71.3,71.41,70.33,70.43,69.433,738242
7/17/2012,72.47,72.98,71.73,72.1,71.079,1493825
7/18/2012,72.02,74.39,72.01,73.91,72.8635,1132908
7/19/2012,73.95,74.39,73.08,73.37,72.3314,1091238
7/20/2012,73,73.25,71.97,72.53,71.5029,857512
7/23/2012,71.14,72.19,70.52,71.92,70.9019,589435
7/24/2012,72.02,72.02,70.83,71.36,70.3496,756899
7/25/2012,71.45,72.92,71.16,72.55,71.5227,1574295
7/26/2012,72.89,72.98,69.31,69.39,68.4074,2864892
7/27/2012,70.03,70.43,69.18,69.61,68.6243,2204944
7/30/2012,69.5,70.69,69.11,70.4,69.4032,944721
7/31/2012,70.51,71.58,69.97,70.15,69.1566,1089678
8/1/2012,70.49,71.82,67.89,68.06,67.0961,1267489
8/2/2012,66.63,68.1,66.6,67.14,66.1894,1766775
8/3/2012,68.26,68.5,66.31,68.01,67.0471,2080850
8/6/2012,68.24,69.47,68.09,69.11,68.1315,886203
8/7/2012,69.23,71.14,69.05,70.66,69.6596,1137191
8/8/2012,70.63,71.45,70.395,70.57,69.5705,1549028
8/9/2012,67.08,70,66.87,67.92,66.9583,3158043
8/10/2012,67.41,68.6202,66.92,68.6,67.6287,1292273
8/13/2012,68.51,69.32,68.51,69.11,68.1315,1063515
8/14/2012,69.25,70.91,69.1906,70.67,69.6695,1305381
8/15/2012,70.73,71.79,70.5,71.3,70.2905,1217057
8/16/2012,71.36,72.75,71.21,72.46,71.4342,1519860
8/17/2012,72.71,73.06,72.412,72.87,71.8381,1102244
8/20/2012,72.52,72.8,71.42,71.58,70.5666,1328031
8/21/2012,71.76,72.07,71.36,72,70.9804,736588
8/22/2012,72.01,72.42,71.9,72.2,71.1777,594173
8/23/2012,72.06,72.37,71.9,71.96,70.9411,657473
8/24/2012,71.87,72.35,71.55,71.97,70.951,830956
8/27/2012,72.35,72.35,71.34,71.4,70.3888,701822
8/28/2012,71.39,72.45,70.962,72.09,71.0691,627524
8/29/2012,72.17,72.34,71.36,71.44,70.4283,984701
8/30/2012,71.12,71.48,70.74,71.02,70.0145,452515
8/31/2012,71.5,71.71,70.555,71.12,70.1127,377644
9/4/2012,71.12,71.175,69,70.26,69.2651,843464
9/5/2012,70.15,71.22,70.01,70.24,69.2454,845680
9/6/2012,70.54,72.13,70.3,71.32,70.3102,1057909
9/7/2012,71.27,71.45,69.97,70.39,69.3934,1470665
9/10/2012,70.45,70.81,69.85,69.86,68.8706,1478255
9/11/2012,70.08,70.7375,69.8,70.55,69.5508,769163
9/12/2012,70.67,70.94,70.0401,70.59,69.5904,661487
9/13/2012,70.7,70.7,69,69.47,68.4864,980604
9/14/2012,69.47,69.47,67.59,68,67.0372,1585765
9/17/2012,67.57,69.04,67.53,67.89,66.9287,777060
9/18/2012,67.63,67.72,66.91,67.69,66.7317,1150335
9/19/2012,67.32,69.33,67.32,68.28,67.3729,1566745
9/20/2012,68.03,69.22,67.5,69.21,68.2905,1469044
9/21/2012,69.5,69.5,68.42,68.47,67.5603,1089415
9/24/2012,68,68.45,67.66,67.84,66.9388,785338
9/25/2012,68.13,68.26,67.53,67.53,66.6326,790458
9/26/2012,67.55,68.075,67.15,67.84,66.9388,826372
9/27/2012,68.06,68.27,67.25,68.12,67.2152,466000
9/28/2012,67.93,68.6,67.62,68.44,67.5309,964189
10/1/2012,68.53,68.54,67.71,67.99,67.0867,1228370
10/2/2012,68.25,68.63,67.85,68.54,67.6295,596171
10/3/2012,68.9,69.05,68.05,68.13,67.2248,455212
10/4/2012,68.37,69.65,68.11,69.49,68.5671,631190
10/5/2012,69.73,70.64,69.52,69.87,68.9419,519146
10/8/2012,69.65,71.07,69.46,70.59,69.6523,667935
10/9/2012,70.63,70.93,69.8,69.93,69.0008,631181
10/10/2012,69.78,70.32,68.96,69.11,68.1918,761910
10/11/2012,69.55,69.55,68.15,68.49,67.5801,571422
10/12/2012,68.55,68.55,67.9,67.97,67.0671,520783
10/15/2012,68.11,68.11,66.69,67.77,66.8695,529150
10/16/2012,67.52,68.81,67.34,68.17,67.2642,744607
10/17/2012,68.1,68.36,67.32,68.35,67.442,698403
10/18/2012,68.18,68.92,67.22,68.31,67.4024,1012861
10/19/2012,68.23,68.63,67.85,68.43,67.521,515553
10/22/2012,65.76,66.4182,64.36,66.15,65.2712,2884011
10/23/2012,65.7,67.55,65.07,67.29,66.3959,1296686
10/24/2012,67.49,67.62,66.04,66.85,65.9618,835786
10/25/2012,67.08,68.2,67.08,67.9,66.9981,835082
10/26/2012,68.11,68.35,67.61,68.14,67.2346,705031
10/31/2012,68.65,71.12,68.17,70.94,69.9977,819708
11/1/2012,70.64,84,70.08,81,79.9241,4395103
11/2/2012,80.83,81.23,79.38,79.97,78.9075,2432931
11/5/2012,80.1,81.06,79.27,80.79,79.7166,906802
11/6/2012,80.8,81.76,80.16,80.44,79.3714,1306227
11/7/2012,80.06,81.09,79.61,79.76,78.7004,985991
11/8/2012,79.65,81.46,79.2,79.4,78.3452,2073316
11/9/2012,78.39,80.76,77.99,78.41,77.3685,1817910
11/12/2012,79.48,79.82,77.89,78.27,77.2302,846493
11/13/2012,78.01,80.56,78.01,79.27,78.2171,1464141
11/14/2012,79.65,80.1,77.3,77.85,76.8156,1043826
11/15/2012,77.49,78.05,76.77,77.5,76.4707,937895
11/16/2012,77.51,78,76.9,76.9,75.8785,1467174
11/19/2012,77.43,78.22,77.14,77.79,76.7566,813150
11/20/2012,77.53,78.49,77.11,77.65,76.6184,601835
11/21/2012,77.62,78.189,77.16,77.93,76.8947,238559
11/23/2012,77.83,79.12,77.64,79.04,77.99,198413
11/26/2012,78.58,79.05,77.59,78.16,77.1217,741555
11/27/2012,78.06,78.07,76.03,76.61,75.5919,1326015
11/28/2012,76.47,78.07,76.29,78.07,77.0325,487868
11/29/2012,71.45,74.05,71.36,73.93,72.9477,3211127
11/30/2012,73.52,73.89,73,73.15,72.178,1948421
12/3/2012,73.51,74.22,71.94,73.17,72.1978,1363120
12/4/2012,72.85,72.92,71.97,72.38,71.4186,866083
12/5/2012,72.59,72.96,72.02,72.2,71.2408,692425
12/6/2012,72.34,72.59,71.67,71.95,70.994,496424
12/7/2012,72.24,72.31,71.48,71.62,70.6686,424666
12/10/2012,71.13,72.95,71.0601,72.7,71.7342,643403
12/11/2012,73.1,73.34,72.54,72.83,71.8624,980707
12/12/2012,73.29,75.44,72.63,72.79,71.823,1011178
12/13/2012,72.96,73.606,72.79,73.03,72.0601,481869
12/14/2012,72.97,73.56,72.42,72.59,71.6255,686847
12/17/2012,72.93,73.49,72.63,73.05,72.0798,730983
12/18/2012,73.31,73.42,72.69,72.9,71.9314,1172069
12/19/2012,73.05,73.4,71.99,72.03,71.1317,636190
12/20/2012,72.27,72.91,71.475,71.68,70.786,443695
12/21/2012,70.94,71.56,70.02,70.27,69.3937,1210329
12/24/2012,70.5,71.09,70.2,70.78,69.8972,178567
12/26/2012,70.78,71.17,70.12,70.6,69.7196,511562
12/27/2012,70.57,71.53,70.09,71.34,70.4502,619394
12/28/2012,70.92,71.85,70.79,71.51,70.6181,422056
12/31/2012,71.39,72.55,71.3028,72.35,71.4479,455325
1/2/2013,73.49,73.76,71.69,72.49,71.5859,800421
1/3/2013,72.85,73.44,72.13,72.49,71.5859,520539
1/4/2013,72.75,73.64,72.39,73.62,72.7016,614933
1/7/2013,73.15,73.8,73.15,73.37,72.4547,1054387
1/8/2013,73.17,73.66,72.14,72.17,71.2699,840841
1/9/2013,72.39,73.22,72.22,72.39,71.4869,537527
1/10/2013,72.56,72.56,71.51,71.76,70.8649,583158
1/11/2013,72.08,73.74,71.48,72.29,71.3883,781366
1/14/2013,72.02,72.83,71.9,72.58,71.6748,663831
1/15/2013,72.36,73.72,71.52,73.64,72.7214,441904
1/16/2013,73.82,73.82,72.98,73.36,72.4448,368633
1/17/2013,73.15,74.23,73.1,73.42,72.5043,449646
1/18/2013,73.43,73.78,73.2504,73.75,72.8303,266414
1/22/2013,73.75,74.44,73.6058,74.08,73.1559,418288
1/23/2013,73.86,74.94,73.78,74.75,73.8177,409368
1/24/2013,75,75.48,74.31,75.01,74.0747,587931
1/25/2013,75.01,75.655,74.78,75.25,74.3118,702301
1/28/2013,75.42,76.71,75.25,75.94,74.9927,1043469
1/29/2013,75.83,75.83,74.49,74.57,73.6401,851913
1/30/2013,74.41,74.89,73.5,73.53,72.6129,790678
1/31/2013,73.47,74.05,73.0425,73.52,72.603,1019170
2/1/2013,73.8,74.04,72.96,73.66,72.7411,953070
2/4/2013,73.31,73.72,72.14,72.23,71.329,1063391
2/5/2013,72.47,73.39,72.42,73.27,72.356,758935
2/6/2013,72.85,73.4275,72.53,72.9,71.9909,848117
2/7/2013,79.85,81,73.67,77.14,76.1779,5129980
2/8/2013,78.34,79.72,78.01,78.9,77.916,1298137
2/11/2013,78.65,78.91,77.23,78.39,77.4122,758016
2/12/2013,78.39,78.63,77.5132,78.6,77.6196,876859
2/13/2013,78.9,79.13,77.85,78.97,77.9852,1038574
2/14/2013,78.66,79.72,78.585,78.84,77.8568,1005376
2/15/2013,78.83,79.18,77.93,79,78.0146,1247063
2/19/2013,79.12,81.44,78.57,80.72,79.7133,1730690
2/20/2013,80.42,80.94,79.39,79.5,78.5084,648693
2/21/2013,79.26,80.05,78.56,79.06,78.0739,915160
2/22/2013,79.2,79.46,78.63,79.21,78.2222,538188
2/25/2013,79.46,79.74,78.36,78.36,77.3828,579811
2/26/2013,78.42,78.925,76.42,77.15,76.1877,990145
2/27/2013,77.29,77.58,76.22,77.3,76.3359,720913
2/28/2013,77.35,77.59,76.34,76.34,75.3879,1180713
3/1/2013,76.37,76.66,75.623,76.37,75.4175,1272624
3/4/2013,76.24,77.25,76.1,77.02,76.0593,1098428
3/5/2013,77.07,77.49,76.72,76.95,75.9902,1288506
3/6/2013,77.1,77.24,75.97,76.18,75.23,1255676
3/7/2013,76.04,76.75,75.7,76.22,75.2693,965930
3/8/2013,76.44,77.16,75.6302,76.84,75.8818,736386
3/11/2013,76.88,78.06,76.84,77.53,76.5629,689362
3/12/2013,77.26,77.66,76.89,77.36,76.3951,660535
3/13/2013,77.54,78.85,77.32,78.77,77.7875,644976
3/14/2013,78.9,79.12,77.36,77.67,76.7014,763234
3/15/2013,77.9,79.59,77.41,79.57,78.5775,1237958
3/18/2013,79.09,80.76,79.0101,80.7,79.6936,1219201
3/19/2013,80.64,80.9399,79.77,80.07,79.0713,1370222
3/20/2013,80.07,80.704,79.8005,80.22,79.2789,730981
3/21/2013,79.91,80.72,79.85,80.03,79.0912,616238
3/22/2013,80.12,80.44,78.972,79.81,78.8734,590353
3/25/2013,79.83,80.94,79.33,80.53,79.5852,1150900
3/26/2013,80.86,81.61,80.56,81.6,80.6425,969581
3/27/2013,81.02,81.7,80.9601,81.64,80.6821,551193
3/28/2013,81.34,83.07,81.29,82.65,81.6803,1291340
4/1/2013,82.54,83.03,81.66,82.34,81.374,749343
4/2/2013,82.49,82.9099,81.33,82.83,81.8582,956279
4/3/2013,82.8,82.95,81.5,82.12,81.1564,846044
4/4/2013,82.2,82.97,81.93,82.2,81.2356,819476
4/5/2013,81.62,81.62,80.75,80.95,80.0001,913888
4/8/2013,81,81.15,80.35,80.63,79.6841,837488
4/9/2013,79.97,79.97,78.5,78.71,77.7865,1463917
4/10/2013,79,81.85,79,81.23,80.277,1758927
4/11/2013,81.03,83.37,80.81,83.01,82.0362,1041745
4/12/2013,82.96,83.52,81.58,81.99,81.0282,1009086
4/15/2013,81.89,82.2,79.99,80.27,79.3285,1004499
4/16/2013,80.69,80.97,79.8,80.47,79.5257,720223
4/17/2013,80.25,80.25,79.05,79.82,78.8834,762815
4/18/2013,79.8,79.86,78.805,78.92,77.9943,653546
4/19/2013,79.14,80.69,77.98,79.93,78.9924,1044957
4/22/2013,79.85,79.9699,78.75,79.07,78.1423,564337
4/23/2013,79.55,81.23,79.53,80.55,79.6052,654585
4/24/2013,80.47,81.43,80.47,81.18,80.2276,663747
4/25/2013,82.6,84.01,82.05,83,82.0264,1281809
4/26/2013,83.04,83.26,82.47,82.94,81.9669,710347
4/29/2013,83,83.58,82.76,83.02,82.0461,764828
4/30/2013,83,83.93,82.33,83.88,82.8958,792369
5/1/2013,83.85,84.97,83.44,84.34,83.3506,688085
5/2/2013,84.44,84.98,83.93,84.59,83.5977,674663
5/3/2013,85.02,85.74,84.14,84.56,83.568,694591
5/6/2013,84.71,85.05,84.03,84.91,83.9137,394037
5/7/2013,85.31,85.7,84.61,85.58,84.5759,429232
5/8/2013,85.5,85.87,84.61,85.12,84.1214,503352
5/9/2013,84.92,85.7,84.59,84.72,83.7261,428060
5/10/2013,84.8,85.97,84.52,85.43,84.4276,537369
5/13/2013,85.25,85.38,83.66,85,84.0028,727903
5/14/2013,85.18,86.23,84.96,86.12,85.1098,387271
5/15/2013,85.96,86.54,85.42,86.4,85.3865,348660
5/16/2013,86.32,86.92,85.04,85.42,84.4179,610588
5/17/2013,85.57,86.46,85.51,86.16,85.149,573051
5/20/2013,85.79,86.98,85.37,86.52,85.505,630338
5/21/2013,87.17,88.74,87.05,87.18,86.1574,748454
5/22/2013,87.25,87.33,85.55,85.8,84.7934,516914
5/23/2013,84.57,85.42,83.22,84.08,83.0938,1445643
5/24/2013,83.75,84.0199,83.12,83.39,82.4116,589923
5/28/2013,84,84.53,82.87,83.63,82.6487,543927
5/29/2013,83.14,83.48,81.81,82.16,81.1961,770171
5/30/2013,82.34,82.89,81.58,82.07,81.1072,525025
5/31/2013,81.78,83.124,81.51,81.52,80.5637,493284
6/3/2013,81.54,82.57,80.3,82.55,81.5815,917977
6/4/2013,82.39,83.39,81.88,81.99,81.0282,548998
6/5/2013,81.96,82.94,81.53,81.55,80.5934,472367
6/6/2013,81.77,83.24,81.635,83.23,82.2537,343350
6/7/2013,83.49,84.53,83.18,84.32,83.3309,541563
6/10/2013,84.32,84.96,83.39,83.62,82.639,369813
6/11/2013,82.89,83.41,82.6,82.69,81.7197,486934
6/12/2013,83.09,83.41,82.04,82.35,81.3837,461216
6/13/2013,82.44,83.31,82.2,82.75,81.7795,467126
6/14/2013,82.61,83.64,81.64,82.48,81.5124,519709
6/17/2013,82.58,83.45,82.11,82.48,81.5124,521596
6/18/2013,82.5,83.71,82.14,83.69,82.7082,345318
6/19/2013,83.3,84.48,82.44,84.07,83.1429,1079373
6/20/2013,83.69,83.8,82.73,82.88,81.9664,704461
6/21/2013,83.02,83.08,80.57,80.74,79.8501,967901
6/24/2013,79.85,80.87,79.49,80.22,79.336,705907
6/25/2013,80.71,81.57,80.71,81.39,80.4928,502751
6/26/2013,80.78,81.05,79.47,79.75,78.8708,1178594
6/27/2013,80.22,80.75,79.86,80.02,79.1381,673139
6/28/2013,80.01,81.75,79.701,81.17,80.2752,831563
7/1/2013,81.72,82.7,81.46,81.89,80.9873,721391
7/2/2013,82,82.66,81.04,81.47,80.572,456597
7/3/2013,81.22,82.2,81.03,81.99,81.0866,263283
7/5/2013,82.62,82.9,81.445,82.58,81.6699,273918
7/8/2013,83.1,84.01,82.94,83.72,82.7975,616938
7/9/2013,84.02,84.16,83.14,83.2,82.2829,376874
7/10/2013,83.25,83.31,82.6,82.75,81.8379,827483
7/11/2013,83.5,83.72,82.71,82.76,81.8477,788696
7/12/2013,82.93,83.325,82.33,82.67,81.7589,505599
7/15/2013,82.9,83.48,82.13,83.38,82.461,461123
7/16/2013,83.29,83.65,81.85,82.38,81.472,450224
7/17/2013,82.55,82.8899,81.44,81.49,80.5919,460785
7/18/2013,81.5,82.658,81.4,82.5,81.5906,1015370
7/19/2013,82.15,82.74,82.01,82.21,81.3038,355861
7/22/2013,82.05,82.99,81.58,82.75,81.8379,548236
7/23/2013,82.99,83.59,82.46,82.7,81.7888,584942
7/24/2013,82.82,82.95,81.27,81.53,80.6312,517905
7/25/2013,81.9,82.46,81.05,82.22,81.3137,925230
7/26/2013,82.93,83.43,82.38,82.64,81.729,620011
7/29/2013,82.61,82.88,81.93,82.33,81.4224,332070
7/30/2013,82.53,82.8,82.15,82.19,81.2844,482674
7/31/2013,82.25,83.07,82.01,82.49,81.5807,521429
8/1/2013,83.17,83.72,82.47,83.43,82.5104,911202
8/2/2013,83.29,83.52,82.83,83.47,82.55,412901
8/5/2013,83.19,83.8,82.9,83.41,82.4905,445513
8/6/2013,83.42,83.42,82.5,83.18,82.263,637594
8/7/2013,82.82,82.93,81.82,82.29,81.3827,995021
8/8/2013,83,83.14,79.33,81.65,80.7502,2491268
8/9/2013,81.34,83.24,81.06,83.17,82.2534,1403632
8/12/2013,83.14,83.5,82.41,82.45,81.5413,687053
8/13/2013,82.73,84.93,82.41,84.49,83.5587,1200805
8/14/2013,84.28,84.67,83.51,83.55,82.6292,405505
8/15/2013,82.94,83.27,81.87,81.88,80.9773,717733
8/16/2013,81.66,81.86,80.72,80.8,79.9094,640919
8/19/2013,80.75,81.43,80.266,80.35,79.4643,680869
8/20/2013,80.53,82.09,80.32,81.66,80.76,604143
8/21/2013,81.58,82.22,81.199,81.73,80.8291,685648
8/22/2013,81.67,82.25,81.53,81.8,80.8982,382159
8/23/2013,82.04,83.17,81.77,83.01,82.0949,481862
8/26/2013,83.14,83.9,83.02,83.1,82.1841,267629
8/27/2013,82.32,82.61,81.53,81.53,80.6312,583289
8/28/2013,81.4,81.74,80.95,81.07,80.1764,311484
8/29/2013,81,81.59,80.68,81.26,80.3644,403056
8/30/2013,80.76,81.13,79.73,80.07,79.1872,658388
9/3/2013,81.3499,81.3499,79.41,79.78,78.9004,904206
9/4/2013,79.85,80.04,79.35,79.78,78.9004,854647
9/5/2013,79.71,80.49,79.71,80.04,79.1578,296291
9/6/2013,80.04,80.388,78.91,79.12,78.2479,546804
9/9/2013,79.31,79.96,79.31,79.64,78.7621,406973
9/10/2013,79.99,81.26,79.925,81.08,80.1863,727636
9/11/2013,81.05,81.5495,80.762,81.44,80.5423,285352
9/12/2013,81.33,81.5,80.04,80.37,79.4843,380111
9/13/2013,80.58,80.58,79.26,79.38,78.5051,414341
9/16/2013,80.02,80.21,79.67,79.72,78.8414,573477
9/17/2013,79.67,80.15,79.47,79.93,79.0489,337160
9/18/2013,80.05,80.42,79.09,80.36,79.5337,504950
9/19/2013,80.41,81.07,80.3959,80.71,79.8805,733293
9/20/2013,81.17,81.31,80.6,80.65,79.8209,778003
9/23/2013,80.57,80.7,79.47,79.79,78.9699,696196
9/24/2013,79.6,80.59,79.24,80.1,79.2766,666192
9/25/2013,80.13,81.57,79.97,81.46,80.6227,768894
9/26/2013,81.6,82.09,81.41,81.68,80.8403,541448
9/27/2013,81.2,82.31,81.2,82.06,81.2165,642035
9/30/2013,81.34,82.82,81.14,82.68,81.8301,722681
10/1/2013,82.7,83.94,82.6,83.48,82.6219,1005074
10/2/2013,82.9,83.05,82,82.62,81.7709,437446
10/3/2013,82.36,82.81,81.28,81.9,81.0582,423074
10/4/2013,81.87,83.17,81.86,83.16,82.3052,281465
10/7/2013,82.76,82.76,81.65,81.98,81.137,455580
10/8/2013,81.84,82.5,81.04,81.25,80.4147,493585
10/9/2013,81.22,81.409,80.28,80.48,79.6529,530059
10/10/2013,81.25,81.8,80.57,81.76,80.9193,483702
10/11/2013,81.82,82.35,80.88,82.33,81.4838,504039
10/14/2013,82.16,83.62,82,83.61,82.7504,405131
10/15/2013,83.3,83.3,82.25,82.5,81.6519,585154
10/16/2013,97.26,99.3,95.15,96.16,95.1718,7302979
10/17/2013,96.65,97.97,95.82,97.22,96.2206,3577604
10/18/2013,97.35,98.91,97.35,98.7,97.6856,1300529
10/21/2013,99.11,99.4,97.77,98.45,97.4379,615833
10/22/2013,99,99.6,98.04,98.72,97.7052,779484
10/23/2013,98.73,99.84,98.3,99.77,98.7444,498792
10/24/2013,99.44,99.51,98.501,99.42,98.398,767763
10/25/2013,101.32,102.74,101.02,102.67,101.6145,826661
10/28/2013,102.67,102.82,100.85,101,99.9617,619056
10/29/2013,100.95,101.51,99.97,100.3,99.2689,952107
10/30/2013,100.27,100.86,99.03,100,98.9722,729413
10/31/2013,100,101,99.18,99.18,98.1605,981461
11/1/2013,98.26,100.14,97.27,99.91,98.8829,977296
11/4/2013,99.86,100.27,99.32,99.38,98.3582,675948
11/5/2013,99.27,100.28,98.52,99.26,98.2396,618547
11/6/2013,100,100.02,98.14,98.51,97.4972,687004
11/7/2013,98.51,99.25,96.58,96.67,95.6762,651121
11/8/2013,96.92,97.96,96.65,96.96,95.9632,426137
11/11/2013,96.76,99.53,96.76,99.44,98.418,728285
11/12/2013,98.98,99.31,98.5,99.24,98.2199,419034
11/13/2013,99.07,100.186,98.905,99.68,98.6555,367296
11/14/2013,99.58,99.95,98.14,98.88,97.8636,288970
11/15/2013,99.25,99.54,98.69,99.34,98.3189,402598
11/18/2013,99.68,99.99,97.9,98.31,97.2993,407263
11/19/2013,98.33,98.33,96.99,97.06,96.0622,476397
11/20/2013,97.81,98.38,96.758,97.67,96.6662,308792
11/21/2013,100,100.88,99.16,100.04,99.0115,949898
11/22/2013,100,100.22,99.205,100.1,99.0709,915515
11/25/2013,100.05,100.42,99.15,100.12,99.0908,750059
11/26/2013,100,102.84,99.95,101.51,100.4663,2340800
11/27/2013,102.26,102.67,101.41,102.03,100.9811,400580
11/29/2013,101.88,102.11,101.01,101.01,99.9715,247637
12/2/2013,101.35,103.4,100.94,103.05,101.9907,650385
12/3/2013,102.27,107.24,102.27,107.12,106.0188,1766605
12/4/2013,106.25,107.719,104.2525,105.71,104.6233,1425387
12/5/2013,104.65,105.62,104,104.95,103.8711,852839
12/6/2013,106.65,106.9,103.75,104.55,103.4752,1178242
12/9/2013,104.75,105.6,103.94,104.33,103.2574,760599
12/10/2013,105.47,111.53,105.23,109.45,108.3249,1707505
12/11/2013,109.55,109.95,106.89,107.05,105.9494,1046772
12/12/2013,106.78,108.08,106.56,107.93,106.8206,941828
12/13/2013,110.55,110.55,108.19,109.85,108.7207,1433137
12/16/2013,110.01,110.4,108.88,109.27,108.147,774387
12/17/2013,109.63,109.88,108.03,108.46,107.345,847233
12/18/2013,108.85,109.56,106.88,109.27,108.2064,1104462
12/19/2013,109.2,109.4788,107.75,108.4,107.345,623450
12/20/2013,108.51,109.96,108.51,109.36,108.2957,1013949
12/23/2013,109.78,110.34,109.19,109.84,108.7708,620027
12/24/2013,109.77,110.94,109.58,110.28,109.207,130712
12/26/2013,110.17,110.97,109.56,110.17,109.0978,563408
12/27/2013,110.3,111.94,109.63,109.92,108.8502,364175
12/30/2013,110.34,110.58,108.76,109.63,108.5631,479664
12/31/2013,109.8,111.41,109.49,110.68,109.603,381268
1/2/2014,110.36,111.88,109.29,109.74,108.6722,542711
1/3/2014,111.23,114.33,110.58,112.88,111.7813,987718
1/6/2014,113.1,113.91,111.44,111.8,110.7122,1030190
1/7/2014,111.98,113.4,111.63,113.18,112.0787,921152
1/8/2014,112.47,113.615,111.91,112.3,111.2072,777177
1/9/2014,113.06,114.22,112.71,113.55,112.445,486811
1/10/2014,114.28,115.797,113.64,115.64,114.5145,678570
1/13/2014,115.45,115.99,113.77,114.29,113.1778,941749
1/14/2014,115.4,117.99,113.82,117.6,116.4555,819539
1/15/2014,117.65,119.54,116.71,117.47,116.3267,978639
1/16/2014,117.22,118.25,116.15,117.88,116.7327,609912
1/17/2014,117.81,119.02,117.085,118.44,117.2874,692356
1/21/2014,119.73,120.31,117.96,118,116.8518,821492
1/22/2014,118.39,118.7099,116.746,117.75,116.6043,502024
1/23/2014,116.81,117.53,115.29,116.33,115.198,659085
1/24/2014,116,117.01,115.47,115.98,114.8516,782086
1/27/2014,116.485,117.2,113.8,115.4,114.2768,974299
1/28/2014,115.39,117.66,115.22,116.25,115.1188,918455
1/29/2014,115.41,116.61,113.79,113.9,112.7916,643865
1/30/2014,115,115.89,114.45,115.2,114.0789,585785
1/31/2014,115.23,116.03,113.7,114.81,113.6927,807498
2/3/2014,115.44,115.648,109.58,110.22,109.1473,1327827
2/4/2014,110.97,112.11,110.1,110.25,109.1771,1086059
2/5/2014,109.86,112.22,109.65,110.75,109.6721,1719300
2/6/2014,121.5,127.09,120,124.86,123.6448,3374211
2/7/2014,125.63,128.1,124.56,125,123.7835,1697974
2/10/2014,124.52,125.43,123,123.32,122.1199,1118532
2/11/2014,123.47,125.87,123.14,125.44,124.2192,927637
2/12/2014,125.55,126.68,124.29,124.96,123.7439,663320
2/13/2014,125.2,127,123.84,126.26,125.0313,802294
2/14/2014,126.71,127.5,125.61,127.34,126.1008,788744
2/18/2014,127.18,128.32,126.09,126.79,125.5563,1020332
2/19/2014,126.54,127.482,125.725,125.94,124.7146,1096160
2/20/2014,125.98,128.06,125.77,127.56,126.3186,882740
2/21/2014,127.31,128.48,127.31,127.92,126.6751,884094
2/24/2014,128.31,129.1,126.33,126.5,125.269,1050651
2/25/2014,126.64,127.83,125.38,125.5,124.2786,823047
2/26/2014,126.09,126.82,124.5,125.79,124.5659,1105495
2/27/2014,125.82,126.09,124.43,125.03,123.8132,888073
2/28/2014,125.05,128.44,125.05,127.36,126.1205,1037731
3/3/2014,125.92,127.18,125.13,126.28,125.0511,777204
3/4/2014,128.33,129.99,126.16,126.42,125.1895,1126458
3/5/2014,126.42,126.71,125.081,125.59,124.3679,692736
3/6/2014,126.23,127.32,125.86,126.74,125.5068,715091
3/7/2014,127.03,128.13,126.46,126.8,125.5662,530257
3/10/2014,126.82,127.87,125.96,126.78,125.5463,612844
3/11/2014,127.25,128.49,126.48,126.94,125.7045,1022210
3/12/2014,125.86,127.01,125.26,126.49,125.2592,985970
3/13/2014,126.91,126.91,123.81,124.56,123.3478,754192
3/14/2014,124.45,125.48,123.87,124.6,123.3871,521611
3/17/2014,125.61,126.5,124.86,126.3,125.0709,607672
3/18/2014,126.19,126.19,124.65,125.95,124.7244,802247
3/19/2014,125.84,126.5,123.4835,124.52,123.3671,575494
3/20/2014,124.37,125.07,123.365,124.75,123.5949,588664
3/21/2014,125.58,127.9199,124.31,126.33,125.1601,1985663
3/24/2014,126.44,127.15,124.0919,124.7,123.5452,525622
3/25/2014,125.23,125.71,123.13,123.56,122.416,846436
3/26/2014,124.36,124.51,122.68,122.75,121.6132,593110
3/27/2014,122.31,125.3,122.07,123.89,122.7428,735128
3/28/2014,124.61,124.9,123.51,124.65,123.4959,656426
3/31/2014,125.26,126.6,124.76,126.5,125.3289,534075
4/1/2014,126.96,128.49,126.6,127.25,126.0717,775404
4/2/2014,127.45,127.48,126.21,126.86,125.6851,722275
4/3/2014,127.06,127.3299,125.56,126.4,125.2295,401780
4/4/2014,125.14,125.77,121.57,121.64,120.5135,904481
4/7/2014,121.44,121.66,117.52,118.11,117.0161,1238919
4/8/2014,118.07,119.46,117.3911,119.16,118.0566,700188
4/9/2014,120.15,121.7,119.36,121.58,120.4541,580011
4/10/2014,122.63,124.618,118.61,118.61,117.5114,702928
4/11/2014,117.29,118.6881,116.15,116.25,115.1735,823108
4/14/2014,117.25,118.55,115.76,117.2,116.1148,658965
4/15/2014,117.41,118.49,115.86,117.54,116.4515,539416
4/16/2014,118.45,119.58,117.76,119.51,118.4034,542215
4/17/2014,119.48,122.34,119.07,120.84,119.7212,803370
4/21/2014,120.63,121.524,119.95,121.4,120.2757,476074
4/22/2014,121.53,125.37,121.53,121.61,120.4838,1221937
4/23/2014,121.4,123.09,120.56,122.15,121.0187,591976
4/24/2014,121.85,123.04,120.54,122.34,121.2071,398814
4/25/2014,121.81,122.29,120.01,120.63,119.5131,635795
4/28/2014,121.6,123.23,119.6004,121.44,120.3154,714026
